0.000000000000000000e+00,5.000000000000000000e-01,6.015625000000000000e-01,7.031250000000000000e-01,8.046875000000000000e-01,9.062500000000000000e-01,1.007812500000000000e+00,1.109375000000000000e+00,1.210937500000000000e+00,1.312500000000000000e+00,1.414062500000000000e+00,1.515625000000000000e+00,1.617187500000000000e+00,1.718750000000000000e+00,1.820312500000000000e+00,1.921875000000000000e+00,2.023437500000000000e+00,2.125000000000000000e+00,2.226562500000000000e+00,2.328125000000000000e+00,2.429687500000000000e+00,2.531250000000000000e+00,2.632812500000000000e+00,2.734375000000000000e+00,2.835937500000000000e+00,2.937500000000000000e+00,3.039062500000000000e+00,3.140625000000000000e+00,3.242187500000000000e+00,3.343750000000000000e+00,3.445312500000000000e+00,3.546875000000000000e+00,3.648437500000000000e+00,3.750000000000000000e+00,3.851562500000000000e+00,3.953125000000000000e+00,4.054687500000000000e+00,4.156250000000000000e+00,4.257812500000000000e+00,4.359375000000000000e+00,4.460937500000000000e+00,4.562500000000000000e+00,4.664062500000000000e+00,4.765625000000000000e+00,4.867187500000000000e+00,4.968750000000000000e+00,5.070312500000000000e+00,5.171875000000000000e+00,5.273437500000000000e+00,5.375000000000000000e+00,5.476562500000000000e+00,5.578125000000000000e+00,5.679687500000000000e+00,5.781250000000000000e+00,5.882812500000000000e+00,5.984375000000000000e+00,6.085937500000000000e+00,6.187500000000000000e+00,6.289062500000000000e+00,6.390625000000000000e+00,6.492187500000000000e+00,6.593750000000000000e+00,6.695312500000000000e+00,6.796875000000000000e+00,6.898437500000000000e+00,7.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.448275862068965903e-03,2.604992419275842328e-03,3.767028926482256321e-03,5.140376771697831824e-03,6.723548277650596289e-03,8.514835022942921980e-03,1.051231217836487604e-02,1.271384395259655443e-02,1.511708920227866799e-02,1.771950729873395664e-02,2.051836498475551052e-02,2.351074324505805779e-02,2.669354511203127570e-02,3.006350282326466020e-02,3.361718657093539647e-02,3.735101295238793528e-02,4.126125203186912366e-02,4.534403944234861872e-02,4.959538301994464993e-02,5.401117185922476444e-02,5.858718513376397902e-02,6.331911075526845678e-02,6.820253382490072680e-02,7.323296897363980318e-02,7.840585588719695131e-02,8.371657383087199866e-02,8.916044258617487894e-02,9.473276741829574077e-02,1.004287721904857933e-01,1.062436855059810253e-01,1.121727306459621015e-01,1.182110796623847410e-01,1.243539432416104068e-01,1.305965454700367401e-01,1.369340428695699774e-01,1.433617327113398676e-01,1.498748705223932609e-01,1.564687588993370626e-01,1.631387501274394192e-01,1.698802201567638226e-01,1.766886153296401973e-01,1.835594879158992943e-01,1.904883857464526875e-01,1.974709111005652218e-01,2.045027711069781484e-01,2.115798057942100407e-01,2.186978656596429149e-01,2.258528933544768358e-01,2.330409236372104620e-01,2.402580723043054312e-01,2.475005608851538474e-01,2.547646980258951865e-01,2.620468855933546504e-01,2.693436156337086773e-01,2.766515026374210540e-01,2.839671859496107342e-01,2.912875917746772791e-01,2.986094518093397321e-01,3.059298870221046629e-01,3.132459061588470095e-01,3.205547224241775961e-01,3.278536285903402292e-01,3.351400126680617042e-01,3.424113601421084896e-01,3.496652527230552643e-01,3.568993697906005513e-01
6.896551724137931806e-03,5.210043805349051475e-03,7.534141244745901772e-03,1.028086437404482009e-02,1.344723714156965608e-02,1.702984173160871847e-02,2.102482802782039764e-02,2.542792369482108419e-02,3.023444532221298414e-02,3.543931101969001463e-02,4.103705357903431744e-02,4.702183440990226337e-02,5.338745859373375535e-02,6.012739099817466376e-02,6.723477105310245172e-02,7.470243249695293630e-02,8.252291303946950041e-02,9.068849091388689332e-02,9.919117404609072153e-02,1.080227477634725236e-01,1.171747750685392386e-01,1.266386203797150167e-01,1.364054544325553620e-01,1.464663196512949184e-01,1.568120991612398096e-01,1.674335472550832205e-01,1.783213259224111502e-01,1.894659883458211236e-01,2.008580491416071256e-01,2.124879563783313441e-01,2.243461364682294845e-01,2.364229687177196726e-01,2.487088110887016312e-01,2.611941672867207909e-01,2.738694257026630940e-01,2.867250732928772750e-01,2.997516553772071046e-01,3.129397867063967720e-01,3.262801683789459117e-01,3.397635888632173362e-01,3.533809441476620239e-01,3.671232607600780073e-01,3.809816757798165643e-01,3.949474689634356883e-01,4.090120835379963959e-01,4.231670427750037211e-01,4.374041350427252950e-01,4.517152523299033939e-01,4.660924473583456518e-01,4.805279936567342647e-01,4.950143161733086550e-01,5.095440348623764271e-01,5.241099204130428291e-01,5.387050514820226343e-01,5.533225581106850921e-01,5.679558660406048842e-01,5.825985256956569547e-01,5.972443410987523515e-01,6.118873030825445758e-01,6.265215826354041395e-01,6.411414548191516349e-01,6.557417313158724337e-01,6.703170321404747778e-01,6.848624150366189323e-01,6.993730126893081822e-01,7.138441978994425341e-01
1.034482758620689814e-02,7.815213130670330133e-03,1.130142035403099848e-02,1.542157357181198236e-02,2.017120698619082053e-02,2.554519212093492309e-02,3.153775169734988892e-02,3.814247507844112373e-02,4.535233533556744939e-02,5.315970757852893358e-02,6.155638927994879633e-02,7.053362109151023462e-02,8.008210898973634750e-02,9.019204991507721869e-02,1.008531518480158817e-01,1.120546640128227966e-01,1.237854007376933130e-01,1.360337652815977461e-01,1.487877854376827569e-01,1.620351319579846905e-01,1.757631521133725949e-01,1.899588962840844941e-01,2.046091457315126205e-01,2.197004483580647372e-01,2.352191159104212725e-01,2.511513202052342297e-01,2.674830343516582110e-01,2.842000914041768467e-01,3.012883405774552936e-01,3.187334017316179602e-01,3.365208599293123548e-01,3.546363767440569026e-01,3.730655808240755378e-01,3.917940561050737847e-01,4.108074878266818053e-01,4.300916131684436872e-01,4.496322575085879847e-01,4.694153514582110054e-01,4.894269510593490802e-01,5.096532555895131322e-01,5.300806256968891850e-01,5.506956011315741195e-01,5.714848839344979226e-01,5.924354279523144085e-01,6.135343681720394349e-01,6.347690868579536350e-01,6.561271984858254580e-01,6.775965233564892332e-01,6.991652184275779502e-01,7.208216619757006338e-01,7.425545061858398466e-01,7.643526833003834176e-01,7.862054048020800101e-01,8.081021810488365764e-01,8.300327908789053577e-01,8.519873377261507619e-01,8.739561829347773925e-01,8.959300133661198817e-01,9.178998133930138525e-01,9.398568515055543138e-01,9.617927207912383425e-01,9.836991947764013311e-01,1.005568556304365258e+00,1.027393188463920470e+00,1.049165842183414687e+00,1.070879545772789987e+00
1.379310344827586361e-02,1.042055937751019262e-02,1.506894966781325944e-02,2.056261527583804274e-02,2.689559853172239848e-02,3.406105797415300701e-02,4.205128685604980071e-02,5.085773383702570094e-02,6.047102609728586403e-02,7.088099348119206167e-02,8.207669588602656274e-02,9.404645119515163409e-02,1.067778692069612512e-01,1.202578647951662444e-01,1.344727280022456617e-01,1.494081160175877165e-01,1.650491178331691400e-01,1.813802748611036131e-01,1.983856230362160689e-01,2.160487338857709216e-01,2.343527274881134215e-01,2.532803912788681999e-01,2.728140028711681930e-01,2.929357142370879186e-01,3.136273066924203379e-01,3.348702883921580442e-01,3.566460130115392535e-01,3.789356222008294361e-01,4.017201515527485944e-01,4.249805067760284438e-01,4.486975937750680710e-01,4.728521936713765417e-01,4.974251499111599362e-01,5.223972923447648409e-01,5.477495803523952933e-01,5.734629771233062945e-01,5.995186064752399124e-01,6.258977175181921204e-01,6.525817746673919784e-01,6.795523746984021285e-01,7.067913371627071450e-01,7.342807513971830735e-01,7.620029429215900985e-01,7.899404630491394519e-01,8.180762043306609721e-01,8.463933639616910698e-01,8.748754050816678340e-01,9.035061842129782361e-01,9.322698646106828413e-01,9.611509595279498219e-01,9.901343671935579627e-01,1.019205328950042455e+00,1.048349480688906654e+00,1.077552821496676083e+00,1.106801754795624371e+00,1.136083064847994262e+00,1.165383931686398533e+00,1.194691925929850962e+00,1.223995016633662836e+00,1.253281566436678540e+00,1.282540332249173298e+00,1.311760464554598604e+00,1.340931506033249399e+00,1.370043382897365269e+00,1.399086410066181063e+00,1.428051280129952749e+00
1.724137931034483082e-02,1.302614154201164713e-02,1.883681261949923802e-02,2.570410031904604015e-02,3.362055233246782210e-02,4.257761116541605717e-02,5.256563747008650284e-02,6.357393607799621815e-02,7.559078471760805051e-02,8.860346521790252172e-02,1.025982971122089277e-01,1.175606725009658710e-01,1.334750960789398977e-01,1.503252212754025985e-01,1.680938941361984906e-01,1.867631942056981742e-01,2.063144795200087811e-01,2.267284302566672516e-01,2.479850993366408130e-01,2.700639430997993085e-01,2.929439068669679180e-01,3.166033763170574278e-01,3.410204064041441052e-01,3.661725358984166401e-01,3.920370465653181258e-01,4.185908652440001876e-01,4.458106768311710932e-01,4.736729471148814485e-01,5.021539838125244071e-01,5.312299791409899052e-01,5.608769929483131689e-01,5.910710937087949590e-01,6.217884512993825386e-01,6.530050201790873476e-01,6.846969976306834793e-01,7.168407064243045301e-01,7.494125550406746106e-01,7.823891550581879573e-01,8.157473062222858617e-01,8.494640685689627269e-01,8.835167817293060333e-01,9.178830720104284024e-01,9.525408048770557246e-01,9.874682750322595348e-01,1.022644120791777356e+00,1.058047286941687704e+00,1.093657237434211060e+00,1.129453733306861940e+00,1.165417033156944226e+00,1.201527799920813599e+00,1.237767155150928167e+00,1.274116679177436984e+00,1.310558421064799139e+00,1.347074904650521932e+00,1.383649131083436679e+00,1.420264592007983939e+00,1.456905264654389187e+00,1.493555617270582836e+00,1.530200610588549948e+00,1.566825694814418357e+00,1.603416813936862084e+00,1.639960400420443776e+00,1.676443357906272080e+00,1.712853127394071695e+00,1.749177551331146940e+00,1.785404996951478696e+00
2.068965517241379629e-02,1.563201864839879052e-02,2.260509267349168627e-02,3.084613961093622334e-02,4.034620902464963743e-02,5.109502363559995097e-02,6.308100749783454586e-02,7.629131754996236470e-02,9.071187825576794428e-02,1.063274193539366225e-01,1.231215164871753281e-01,1.410766334516717624e-01,1.601741701081055291e-01,1.803945047103727717e-01,2.017170516689871518e-01,2.241202998942456170e-01,2.475818916002908709e-01,2.720786468462252916e-01,2.975866169765632452e-01,3.240811769677163778e-01,3.515370409393308027e-01,3.799283625481267301e-01,4.092287278193647571e-01,4.394112792567477777e-01,4.704487309404647433e-01,5.023134362611147985e-01,5.349774444911917781e-01,5.684125509559828648e-01,6.025903558603703525e-01,6.374823117102184078e-01,6.730597638751387723e-01,7.092940459417695909e-01,7.461564309174453236e-01,7.836183311676230279e-01,8.216511428637295333e-01,8.602264777193754375e-01,8.993160802808936038e-01,9.388919430619020456e-01,9.789262605662373273e-01,1.019391582734402668e+00,1.060260699456206712e+00,1.101506804643907156e+00,1.143103443700998367e+00,1.185024575696721705e+00,1.227244589720021484e+00,1.269738319997323561e+00,1.312481081150104645e+00,1.355448671892030443e+00,1.398617404611944837e+00,1.441964107183112853e+00,1.485466151832528059e+00,1.529101471556520542e+00,1.572848530008785994e+00,1.616686375327898384e+00,1.660594625748438302e+00,1.704553478640845388e+00,1.748543733454502425e+00,1.792546716170692944e+00,1.836544401145397964e+00,1.880519323255787079e+00,1.924454615001588653e+00,1.968333982327766796e+00,2.012141716747380293e+00,2.055862684480219471e+00,2.099482327906174284e+00,2.142986650202463483e+00
2.413793103448276176e-02,1.823824973966355414e-02,2.637387332929040651e-02,3.598884410165619635e-02,4.707270931661078350e-02,5.961346758948423558e-02,7.359760103067360115e-02,8.901011434975433789e-02,1.058345738582935625e-01,1.240531526261422907e-01,1.436466777019734242e-01,1.645946814552438631e-01,1.868754541905308930e-01,2.104661006613271490e-01,2.353425979789060818e-01,2.614798594689495270e-01,2.888517734194452902e-01,3.174313273182923223e-01,3.471905932040174059e-01,3.781008181704322846e-01,4.101325859695015841e-01,4.432556918605266572e-01,4.774393748466758125e-01,5.126523219345454629e-01,5.488627439671773800e-01,5.860384050562637004e-01,6.241467413384075291e-01,6.631548953962270732e-01,7.030297656765968073e-01,7.437381057154708319e-01,7.852465457939227234e-01,8.275216726820866509e-01,8.705300567331516470e-01,9.142383590722553688e-01,9.586133276741455322e-01,1.003621861280953320e+00,1.049231119654023381e+00,1.095408345193252364e+00,1.142121284526329328e+00,1.189338016518241892e+00,1.237026726214666805e+00,1.285156257644342048e+00,1.333695821875624521e+00,1.382615083330528183e+00,1.431884229379783102e+00,1.481473918471353457e+00,1.531355409530023248e+00,1.581500532972980766e+00,1.631881681431753162e+00,1.682471884142784369e+00,1.733244754722888636e+00,1.784174546294555741e+00,1.835236214076761740e+00,1.886405317469071141e+00,1.937658089041233822e+00,1.988971459441532641e+00,2.040322996593506577e+00,2.091690971725092218e+00,2.143054333421029689e+00,2.194392702785342042e+00,2.245686390827862589e+00,2.296916383194394840e+00,2.348064330594681337e+00,2.399112562869960108e+00,2.450044069846489592e+00,2.500842499135200736e+00
2.758620689655172722e-02,2.084489388756393877e-02,3.014323812420719589e-02,4.113232484569031427e-02,5.380019399043617367e-02,6.813311445627974472e-02,8.411562207165519667e-02,1.017305626154414583e-01,1.209591387956446412e-01,1.417809606299819114e-01,1.641741051352547387e-01,1.881151648795376941e-01,2.135793194071259338e-01,2.405403947521918828e-01,2.689709317459371141e-01,2.988422517750076723e-01,3.301245515136806419e-01,3.627869028932571571e-01,3.967974229674904318e-01,4.321233218479292315e-01,4.687309115907024037e-01,5.065857627062408941e-01,5.456527338333129196e-01,5.858960690851530151e-01,6.272794759693777200e-01,6.697661744287325414e-01,7.133189902930487936e-01,7.579004306784998812e-01,8.034727262858307739e-01,8.499979371401024109e-01,8.974380160523937056e-01,9.457548091047796035e-01,9.949102436284231743e-01,1.044866243232615233e+00,1.095584879318820093e+00,1.147028462653767900e+00,1.199159465866375118e+00,1.251940664027819450e+00,1.305335159728511885e+00,1.359306499751618880e+00,1.413818568516700847e+00,1.468835751684926860e+00,1.524322939441808522e+00,1.580245544071055441e+00,1.636569547831738136e+00,1.693261535333419943e+00,1.750288677861717268e+00,1.807618877543275326e+00,1.865220617576852202e+00,1.923063106872060501e+00,1.981116259709490235e+00,2.039350740976330290e+00,2.097737875909879701e+00,2.156249795786150614e+00,2.214859386311607281e+00,2.273540272244541693e+00,2.332266848142603433e+00,2.391014282281272774e+00,2.449758516151790300e+00,2.508476263307277243e+00,2.567145011038379998e+00,2.625743008380722276e+00,2.684249267027465802e+00,2.742643575811887668e+00,2.800906453163844567e+00,2.859019178867165056e+00
